"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"98",39,40,35,11,35,42,40,40,38,39,43,44,21,40,36,41,41,39,39,41,39,39,38,38,33,29,35,30,39,6,12,37,4,33,40,39,37,35,35,12,39,40,40,38,15,18,45,37,37,43,35,34,44,38,39,42,38,42,35,41,34,30,41,42,31,38,38,37,33,4,36,39,39,11,37,9,41,38,41,38,39,41,38,36,41,35,42,43,36,38,11,40,36,6,40,38,39,34,36,38,43,39,39,39,39,36,43,32,46,39,39,43,39,39,39,34,42,35,45,41,35,38,41,36,37,38,43,43,36,40,42,41,38,42,40,33,37,39,41,36,36,44,42,35,37,41,39,37,42,42,39,42,38,42,37,41,45,42,40,34,41,40,38,42,38,39,44,40,36,39,45,37,38,32,39,38,39,43,40,40,43,40,40,39,41,37,38,43,38,42,39,34,35,38,42,36,36,30,43,39
"99",44,45,38,12,35,42,37,39,37,37,39,40,21,43,40,38,37,35,44,41,39,41,39,38,32,28,32,31,41,7,12,39,3,40,38,38,36,39,36,11,41,40,35,43,15,18,45,37,37,44,38,34,43,42,38,40,38,38,42,42,36,30,40,45,33,36,42,45,31,3,36,42,36,11,40,8,46,39,40,39,39,39,38,37,41,38,40,41,34,38,11,40,35,7,40,38,38,32,34,38,39,38,42,33,34,38,40,32,41,34,42,41,41,39,37,37,39,38,40,44,40,35,40,36,40,35,40,45,34,38,37,42,39,42,34,37,37,42,42,36,39,42,41,36,42,37,39,35,39,40,39,42,37,37,39,39,44,34,36,37,37,40,39,41,37,39,45,38,39,38,40,36,38,35,41,41,38,42,41,41,41,42,41,47,41,35,39,36,37,41,41,35,41,39,41,38,39,32,42,40
"100",42,40,38,12,35,37,36,43,39,38,38,42,24,38,44,39,37,37,42,40,37,40,40,43,35,32,33,25,42,7,11,40,3,39,35,43,31,38,32,11,41,37,34,39,16,16,43,34,35,42,41,37,39,41,38,38,38,41,39,42,35,30,38,43,32,32,39,44,33,3,35,39,37,13,38,10,44,40,36,39,39,41,38,38,36,40,39,38,34,39,12,41,33,6,37,45,37,34,36,41,41,40,38,37,36,46,41,37,39,40,42,34,43,37,42,40,43,37,41,43,42,41,42,35,34,37,39,45,40,45,40,40,37,38,31,41,39,40,40,35,34,40,39,40,40,36,40,40,35,36,42,41,38,41,42,39,42,37,39,38,38,33,38,38,35,37,41,41,39,41,39,38,41,40,40,37,38,36,34,40,42,43,39,43,39,35,38,41,40,42,43,37,37,44,44,42,44,36,39,40
"101",41,41,40,14,36,41,38,42,40,34,40,38,30,40,41,38,42,40,43,40,33,39,43,41,36,33,35,29,40,6,13,40,3,44,38,36,32,37,39,12,38,36,30,40,14,16,44,36,38,41,40,38,34,40,37,35,39,39,38,40,31,34,40,42,33,25,36,42,37,4,39,46,39,14,36,9,41,39,40,40,44,40,38,37,33,36,40,42,38,38,15,39,31,6,33,41,34,32,36,42,42,41,39,36,39,42,41,37,35,40,41,36,39,37,40,39,44,42,41,38,40,42,39,40,43,37,38,44,42,43,39,40,40,41,35,43,41,46,41,34,36,44,42,40,46,40,45,44,36,37,41,41,36,41,46,42,40,40,37,39,38,38,33,45,40,41,41,42,38,41,37,37,39,39,39,37,39,42,35,40,40,42,39,41,36,38,38,44,42,38,39,34,38,45,37,34,39,35,37,39
"102",40,40,39,17,38,42,40,43,38,32,40,42,30,37,39,41,42,37,41,33,34,40,41,38,38,39,43,31,37,5,12,38,3,41,39,39,34,35,38,15,39,40,35,41,16,18,41,35,42,41,40,37,33,39,37,34,42,39,36,41,35,37,37,43,35,26,40,44,34,6,40,44,42,15,38,11,46,39,40,42,38,42,37,31,33,36,40,41,37,37,15,43,32,7,31,43,34,34,36,40,42,37,41,42,39,43,40,40,40,39,35,38,41,35,44,36,43,39,40,44,38,37,47,40,40,37,38,42,39,38,39,40,43,38,32,42,39,41,45,42,40,41,41,39,41,40,40,39,40,38,43,38,38,37,43,41,40,38,41,41,40,39,34,40,40,41,41,43,39,38,34,42,39,35,45,41,41,40,34,40,41,42,41,42,39,35,38,40,43,42,38,32,40,44,40,39,40,36,42,44
"103",46,37,40,18,39,41,40,36,42,33,42,40,31,41,39,39,41,37,39,32,36,39,43,38,36,37,39,35,40,5,10,39,4,41,39,38,33,37,38,15,37,39,34,39,18,18,38,40,40,35,40,36,37,40,33,33,41,38,39,35,37,38,35,37,37,28,40,44,32,6,41,41,38,17,41,13,43,40,35,41,36,40,38,36,29,41,38,40,39,42,17,42,33,7,35,38,39,36,41,38,40,39,39,41,40,39,40,38,38,36,38,36,38,36,42,34,43,39,38,41,41,38,44,42,38,34,37,40,40,38,39,39,41,38,34,42,37,42,42,38,40,41,45,42,42,41,45,39,39,37,40,34,36,37,40,41,40,39,41,37,42,42,35,39,42,39,38,43,45,37,35,40,42,38,45,41,44,40,37,40,41,38,37,39,40,43,39,40,37,43,37,29,38,43,38,44,44,36,41,41
"104",46,39,44,17,39,37,40,37,42,35,40,40,33,43,38,42,41,38,42,35,37,40,43,40,35,40,38,36,42,7,9,38,4,39,44,40,28,41,38,16,36,38,36,45,19,19,40,39,39,33,33,34,40,41,35,32,42,38,38,35,36,41,38,42,37,28,40,39,34,5,37,41,36,17,39,14,39,40,34,39,35,38,39,38,31,37,43,40,39,39,18,42,31,7,38,39,42,36,40,37,39,41,39,40,36,39,44,36,40,41,34,32,37,42,43,36,42,37,35,38,40,37,43,37,43,38,42,36,42,41,39,39,41,36,33,41,41,41,44,33,38,41,42,41,40,41,44,43,37,39,40,33,40,38,39,39,40,42,41,43,40,38,40,40,44,44,41,45,41,39,40,41,43,40,44,40,45,38,39,40,39,39,36,37,39,38,39,40,37,40,37,30,35,42,36,38,41,33,40,41
"105",43,42,37,20,39,41,38,38,39,37,38,42,34,41,38,41,36,37,37,36,41,42,39,41,37,39,41,37,40,9,9,40,4,44,42,38,29,42,36,17,40,39,38,45,17,20,38,37,35,35,34,34,35,43,33,33,44,40,37,37,37,40,36,40,39,28,35,39,34,6,43,42,37,16,39,13,38,36,42,38,35,39,41,34,36,38,42,41,37,36,20,42,30,4,39,36,42,37,39,40,41,41,42,38,34,39,40,40,36,40,36,36,39,41,42,37,40,39,37,41,44,35,40,40,43,36,40,39,39,41,44,40,41,40,32,40,37,37,43,37,43,42,43,39,39,38,41,41,43,37,42,36,41,38,40,40,41,40,38,42,38,41,39,42,43,39,43,44,42,42,34,42,42,38,40,38,42,40,36,44,39,42,43,40,43,41,44,42,40,42,41,28,37,43,39,37,35,34,43,37
"106",44,39,39,18,41,40,39,36,37,37,37,37,39,39,39,38,36,39,38,42,39,37,40,41,33,41,44,38,40,10,10,41,4,41,44,39,33,42,36,15,39,39,36,38,16,20,39,46,36,36,35,38,36,40,38,33,39,38,39,39,36,38,36,39,39,33,35,36,37,6,43,36,39,16,40,16,35,33,42,45,40,41,39,38,36,41,38,41,40,42,20,40,31,4,40,37,41,41,36,41,38,44,42,40,35,43,42,36,35,39,39,38,39,38,39,40,39,43,40,43,43,35,39,40,35,35,38,39,40,40,41,40,39,46,37,44,39,41,44,39,39,39,38,41,39,38,40,40,37,31,40,35,42,39,43,42,41,46,38,40,39,38,38,39,37,35,41,42,40,40,35,39,40,41,42,38,39,42,35,44,41,40,42,39,43,43,43,45,39,43,39,28,39,41,43,34,39,32,43,42
"107",38,42,41,18,38,43,35,38,34,41,36,36,41,38,37,41,37,37,40,41,36,36,36,41,36,45,44,39,40,9,11,42,4,40,39,42,33,40,37,17,43,38,38,37,16,22,43,41,41,34,32,38,38,42,38,40,39,40,42,37,35,38,35,39,37,36,32,37,39,5,43,34,38,16,38,17,35,35,43,43,37,44,41,38,41,36,35,39,43,39,24,40,30,3,38,39,41,41,37,36,35,40,41,42,38,42,42,38,36,43,40,37,37,35,39,40,35,41,43,38,40,39,43,38,38,36,47,38,41,41,43,44,34,42,37,40,47,42,43,40,41,43,42,39,40,40,43,34,38,37,42,36,42,37,40,44,45,44,38,40,40,41,39,43,39,35,40,40,39,39,38,41,38,43,38,39,40,39,39,41,36,38,41,39,41,40,43,42,37,42,42,28,37,39,41,38,39,34,41,40
"108",36,41,39,18,41,39,41,40,40,37,38,41,39,36,32,41,40,36,40,41,36,37,33,40,36,43,45,42,39,9,13,43,5,40,43,38,34,38,40,16,40,40,43,43,15,22,37,39,40,44,32,37,35,41,42,42,39,36,40,38,36,39,39,39,38,36,34,37,34,5,39,36,37,18,43,18,37,38,35,44,38,41,40,41,38,33,35,40,42,43,27,39,33,3,42,40,38,38,32,40,34,38,41,37,41,36,43,34,32,41,44,39,35,38,39,37,37,38,42,38,41,42,41,36,40,40,42,39,40,39,44,44,40,40,43,39,43,36,39,37,39,43,44,39,38,41,43,42,37,34,38,36,37,41,42,42,43,45,38,37,41,39,36,42,40,34,41,37,43,37,40,38,39,41,40,49,40,41,36,42,40,36,43,40,41,45,44,39,40,41,40,30,39,38,43,40,40,32,37,39
"109",37,42,40,21,42,43,39,43,40,36,36,39,40,31,31,39,41,35,38,37,32,33,35,40,35,44,39,40,39,9,13,41,5,39,41,40,37,39,35,16,39,40,39,37,15,23,36,35,39,41,33,32,31,42,38,40,40,42,40,40,38,40,38,42,43,40,30,37,41,7,42,32,40,22,39,18,38,37,35,45,40,42,40,42,37,37,39,35,41,40,27,40,39,2,41,42,41,41,31,42,34,38,42,41,41,40,39,34,35,39,39,39,35,43,35,37,36,37,39,38,39,40,42,40,39,40,42,39,39,40,38,42,39,37,37,41,42,39,41,42,39,42,40,39,36,42,41,41,38,37,40,38,33,40,38,38,42,43,38,38,40,43,44,40,39,36,40,37,40,38,42,40,41,39,38,48,40,41,36,44,39,39,40,34,39,43,37,40,40,37,41,32,32,38,42,42,43,33,37,37
"110",43,40,39,23,39,38,45,38,40,37,37,43,36,33,35,39,41,40,34,39,33,36,35,37,38,38,40,37,41,10,15,42,5,35,39,43,43,37,38,21,41,38,36,40,16,24,39,37,42,39,37,31,32,39,39,38,36,42,39,40,39,39,39,40,38,41,32,38,40,7,39,34,42,20,41,21,41,37,36,43,40,43,40,40,39,37,40,31,43,41,29,39,36,2,39,41,39,39,33,45,37,39,42,40,39,40,41,38,34,36,39,36,37,46,39,39,42,41,40,39,37,40,40,38,42,45,40,38,38,43,35,41,40,34,39,43,43,38,41,37,41,38,41,41,37,38,39,37,37,42,35,38,31,43,44,38,41,40,40,43,35,39,39,42,38,37,39,41,38,38,40,39,38,40,41,45,40,40,35,42,40,38,38,39,38,44,39,40,39,37,38,34,42,42,38,39,39,35,35,40
"111",40,43,37,27,38,39,42,38,38,35,41,38,40,32,37,40,42,39,37,39,35,35,32,41,40,37,39,40,37,11,15,36,5,43,36,44,39,38,42,26,40,35,36,38,15,24,39,39,39,39,38,33,33,33,40,39,39,38,40,37,46,36,40,32,38,40,31,40,40,7,37,37,40,21,36,19,44,40,37,40,41,41,40,40,39,39,40,33,41,41,33,38,36,2,41,38,38,41,37,44,37,40,43,38,41,40,39,37,39,39,41,35,37,45,39,40,37,40,42,36,38,44,40,37,42,44,35,43,41,46,35,39,39,37,36,44,41,40,42,39,39,38,38,42,35,41,43,38,41,37,36,40,38,39,43,40,42,38,41,42,36,37,41,42,38,38,42,40,37,40,38,42,40,41,38,41,44,38,43,39,38,41,37,38,39,41,35,35,39,40,42,31,41,43,37,37,41,33,38,40
"112",38,39,38,30,38,38,39,36,37,35,36,38,40,38,40,38,46,38,34,41,35,39,34,38,37,36,41,41,41,14,16,41,6,39,39,43,40,38,37,26,39,37,37,41,16,29,43,39,39,38,40,35,30,37,38,39,40,36,36,35,42,37,41,37,38,39,37,40,39,6,35,40,40,25,37,19,41,42,38,36,42,38,38,38,37,37,36,37,41,40,36,41,34,3,43,39,38,41,38,42,36,40,42,39,38,39,43,36,38,41,43,37,39,46,37,39,36,39,37,38,39,40,39,37,40,36,37,40,39,46,40,40,44,35,37,40,39,39,40,34,40,41,40,38,37,37,39,39,38,35,36,43,38,38,38,39,40,39,43,39,35,38,38,43,39,44,43,39,35,38,36,43,38,34,42,39,39,44,39,43,38,42,40,39,40,41,37,37,34,39,41,33,37,37,42,40,42,37,37,40
"113",43,36,36,32,39,39,39,40,39,36,36,37,39,36,38,44,40,41,35,42,36,41,37,37,41,38,39,38,39,14,18,37,6,37,43,42,40,39,38,28,41,34,38,40,15,33,38,40,39,39,38,40,29,37,41,36,37,35,33,35,40,40,39,38,39,39,36,37,37,7,37,40,36,25,43,18,44,39,40,40,43,41,43,38,41,40,45,40,42,41,37,39,34,3,39,39,38,39,37,41,36,45,37,39,42,40,40,38,43,41,43,38,37,45,37,44,38,42,39,43,38,40,42,39,40,36,42,39,46,43,38,43,41,35,34,41,39,41,33,36,43,40,40,40,34,40,42,39,43,36,38,39,38,37,40,41,41,39,40,42,38,36,38,38,38,39,38,40,39,42,38,45,40,39,40,42,35,43,36,43,36,41,41,41,42,40,42,41,34,39,40,35,41,47,38,37,37,37,38,40
"114",39,37,39,35,39,40,35,39,37,38,39,41,37,40,38,41,41,42,36,38,35,37,34,37,37,40,37,39,38,14,19,38,7,40,39,37,35,34,38,29,38,33,41,42,17,36,42,41,37,42,38,41,32,40,45,35,37,37,35,35,43,41,41,37,38,36,35,40,38,6,40,42,39,26,43,21,40,41,40,38,34,39,40,39,39,43,42,37,39,41,38,42,35,3,40,36,37,38,36,42,44,42,36,39,41,39,46,38,45,41,40,38,39,43,37,43,39,39,37,42,45,41,38,41,40,37,37,36,42,39,36,40,34,39,38,41,35,40,33,34,41,41,42,42,36,44,40,44,38,40,39,41,38,40,45,37,42,42,36,40,41,38,39,38,35,39,45,37,41,39,38,38,42,35,35,41,37,42,41,44,34,40,40,42,40,40,40,43,37,36,44,43,39,43,38,39,40,34,36,41
"115",37,39,36,37,44,40,38,38,40,34,37,42,39,37,36,38,40,39,38,38,38,38,34,38,37,39,37,36,37,15,20,39,6,38,43,40,37,34,38,30,39,34,42,43,16,36,39,45,39,38,40,42,33,38,42,42,38,42,36,40,41,38,39,33,40,40,36,37,37,8,42,39,42,31,42,20,40,37,38,37,34,38,37,37,36,36,42,34,41,39,37,38,37,2,46,41,39,44,42,41,41,46,33,42,40,40,41,38,43,41,39,39,30,41,40,45,40,41,39,41,40,35,41,35,41,36,40,36,42,40,39,39,41,39,36,38,39,42,39,38,43,39,40,39,42,39,40,42,46,40,43,39,39,39,40,41,37,45,42,41,40,40,40,37,39,37,40,36,35,39,39,38,42,39,36,43,34,39,42,42,40,41,39,44,38,37,40,40,37,41,42,36,41,42,40,41,37,32,43,40
"116",33,39,37,36,40,38,38,38,42,38,42,37,38,40,37,36,40,43,35,35,38,38,32,33,34,40,41,37,43,15,21,40,6,37,39,37,40,37,40,29,41,35,41,34,18,39,36,38,35,41,43,39,32,37,42,42,38,41,36,42,40,37,40,39,40,40,41,37,37,9,42,37,41,29,43,21,42,39,40,36,34,36,38,42,37,38,40,35,41,39,39,42,38,2,40,38,38,44,43,40,41,43,31,41,42,45,42,38,44,41,43,39,35,37,40,43,38,37,40,40,40,34,39,36,40,37,39,40,39,39,41,40,43,38,35,42,42,39,36,37,41,39,39,40,39,41,39,39,44,40,41,45,38,39,38,43,42,44,43,42,40,40,41,38,47,35,40,35,39,44,39,43,39,39,38,41,34,39,41,44,40,37,42,41,38,36,41,34,40,36,42,37,39,39,41,35,46,37,43,38
"117",37,38,41,36,37,40,40,36,41,39,39,35,39,39,32,38,40,43,38,35,40,38,32,38,37,37,39,35,37,15,22,44,6,40,38,39,41,38,40,31,41,36,41,35,20,38,36,40,39,41,41,36,33,38,38,38,37,40,37,40,41,38,38,38,43,39,42,39,33,10,44,36,41,30,38,23,42,38,40,40,37,35,40,40,37,39,42,39,43,35,39,40,37,1,40,41,38,41,39,40,43,41,33,38,40,41,45,41,42,40,44,38,38,38,39,42,39,40,33,40,41,35,40,37,41,38,39,36,35,39,43,41,44,41,39,42,43,39,37,35,40,39,37,39,38,42,44,43,43,45,36,42,40,40,38,36,39,40,40,41,43,42,37,43,45,38,46,37,36,41,40,44,38,39,38,42,34,38,41,43,41,39,40,42,41,38,39,36,42,34,41,39,38,39,40,33,46,38,39,38
"118",45,38,43,39,35,38,39,33,40,42,43,35,35,43,39,39,43,43,38,37,42,36,34,36,35,41,39,35,42,18,21,42,4,41,39,40,39,36,39,34,40,40,37,38,20,37,39,41,34,38,38,39,32,38,38,47,37,38,43,40,37,38,39,40,40,37,41,39,35,9,41,37,38,33,38,28,43,41,41,41,37,35,40,39,40,40,40,40,40,39,35,45,38,1,40,41,39,38,38,40,41,36,36,40,41,35,40,43,39,40,44,42,40,38,40,40,41,43,39,37,40,35,42,36,40,38,39,37,37,42,41,40,38,42,41,39,41,44,34,35,41,40,41,41,41,40,43,40,42,42,40,38,44,38,43,32,38,40,42,42,38,41,40,41,41,39,43,34,39,40,39,42,40,41,43,45,34,40,38,41,40,39,42,37,38,42,38,36,41,37,40,35,42,41,41,34,43,38,39,39
"119",44,36,41,41,34,39,42,33,40,39,42,35,37,43,41,43,42,36,43,38,44,38,40,37,35,43,40,38,41,20,20,46,3,41,39,42,40,35,39,37,43,42,36,39,25,38,40,38,36,37,42,40,34,40,35,42,36,37,40,40,36,35,41,43,41,40,42,33,39,10,44,37,39,31,36,28,44,40,38,40,38,35,40,40,40,41,36,39,38,43,38,46,43,1,39,39,39,37,40,41,42,40,36,41,42,32,40,43,41,38,39,37,42,38,41,39,39,42,40,37,39,40,42,40,39,39,36,40,41,41,37,42,42,42,39,40,40,44,33,37,40,40,42,43,40,42,45,42,39,36,42,34,42,36,42,31,41,43,39,38,38,39,40,39,41,42,40,31,42,39,39,36,38,38,42,43,39,45,41,43,40,39,40,41,39,43,39,42,38,35,43,38,39,43,43,34,43,39,42,36
"120",42,39,43,45,34,40,40,35,43,37,39,42,38,40,36,43,40,37,43,39,46,36,40,35,33,40,40,38,41,20,23,44,3,42,39,40,39,36,35,39,42,38,36,35,26,40,38,41,36,38,45,42,36,39,34,35,35,36,43,43,40,40,42,42,42,38,38,38,38,10,41,36,38,36,37,28,40,38,38,42,32,35,37,37,40,39,40,38,38,39,38,44,38,1,42,40,39,39,39,39,44,41,36,39,38,36,37,40,38,41,37,41,41,42,40,39,40,41,40,41,39,41,35,34,39,36,37,38,40,40,40,40,42,44,31,38,39,39,38,40,43,36,39,40,35,39,38,41,39,35,43,39,41,37,40,33,39,38,38,35,39,38,38,39,42,39,41,41,42,41,42,35,38,37,39,39,41,41,39,38,38,44,44,39,38,43,39,41,38,37,39,41,42,39,38,33,41,42,41,36
"121",41,36,42,43,34,37,37,36,40,39,39,41,39,41,36,43,35,39,40,35,43,31,39,37,33,39,40,41,37,19,22,44,3,42,39,47,35,33,36,41,41,39,34,37,27,40,39,39,38,40,43,41,36,39,42,37,34,41,40,42,40,38,39,38,39,39,36,38,35,10,40,39,41,40,38,25,41,42,37,42,32,30,34,36,35,37,45,41,38,39,39,35,34,1,40,39,40,41,37,39,43,35,36,36,33,35,36,37,36,42,38,40,39,43,42,36,37,41,39,42,36,40,38,34,42,39,41,34,43,37,41,39,42,45,38,43,40,38,38,40,42,42,41,37,38,41,44,38,40,39,41,41,40,40,42,38,43,35,39,34,40,41,38,40,40,38,41,38,41,40,38,41,36,39,41,38,40,40,40,45,38,42,45,44,38,39,42,39,41,43,37,41,38,42,41,39,40,34,40,41
"122",40,36,38,40,31,42,36,38,41,40,37,42,39,37,40,41,37,42,43,37,41,34,36,40,32,41,38,42,40,18,21,44,2,36,42,47,38,35,37,39,44,37,34,38,26,37,43,48,35,37,38,42,33,39,40,41,38,37,39,35,39,39,42,40,41,34,37,41,36,10,43,40,40,38,42,22,42,43,37,38,38,34,35,37,36,37,45,39,41,40,42,33,36,2,40,36,37,40,35,38,38,35,40,37,33,39,38,42,40,43,42,37,39,41,43,37,36,38,42,40,40,37,41,36,40,35,42,39,40,42,42,41,40,41,38,42,40,43,37,38,39,39,41,40,37,46,42,38,39,37,37,44,41,38,40,41,40,39,45,41,38,41,39,42,40,40,39,38,43,38,42,40,36,39,42,39,40,45,40,46,40,36,40,41,40,40,40,42,43,41,38,37,39,41,40,36,37,32,41,41
"123",42,36,38,40,33,39,41,40,35,38,37,41,39,38,38,40,38,43,39,37,36,35,36,40,35,41,39,36,37,18,23,41,3,39,42,41,34,41,38,35,42,36,33,38,29,41,41,36,36,45,42,39,32,38,39,42,41,39,40,36,36,39,42,42,37,38,38,41,35,10,40,40,39,41,41,24,47,39,37,38,38,34,42,44,40,38,42,43,39,37,42,38,36,3,40,37,35,42,39,34,40,36,41,40,37,35,43,40,37,40,41,37,39,41,39,36,35,38,38,44,39,36,40,37,40,36,42,38,39,39,40,36,43,41,41,40,44,42,41,35,42,39,39,38,37,45,40,38,42,40,36,41,36,42,43,43,37,45,42,41,38,42,38,42,44,39,37,38,41,39,38,35,37,42,33,42,40,42,40,46,36,38,44,40,41,40,37,41,40,37,40,39,40,37,41,39,37,37,38,39
"124",42,36,43,45,35,39,40,37,38,37,39,41,39,40,40,40,39,40,36,37,39,35,38,38,41,38,40,37,40,19,25,39,3,39,41,43,31,41,38,33,40,37,35,39,31,39,41,36,39,40,40,41,39,37,36,43,41,40,40,40,37,42,43,41,41,34,38,40,35,10,42,40,36,37,42,25,44,39,39,38,39,34,39,43,39,40,41,40,41,38,41,38,39,3,39,38,39,38,38,36,43,40,42,41,40,44,38,44,35,37,42,40,37,38,41,39,38,38,39,43,37,40,35,40,41,39,40,38,41,38,37,42,40,40,37,40,44,44,40,37,41,38,44,38,45,43,41,36,37,40,40,37,37,41,43,40,36,40,42,43,38,45,37,40,41,42,45,37,35,41,37,38,43,41,37,42,36,42,41,46,39,40,45,38,41,37,35,39,39,40,37,39,40,43,38,40,40,41,38,38
"125",44,40,41,45,41,40,38,40,37,38,40,42,45,37,42,43,38,41,36,39,40,37,38,39,43,40,40,38,36,23,29,40,3,36,40,41,36,39,43,33,39,40,36,38,32,40,41,39,39,40,39,43,35,39,37,40,38,40,40,34,40,41,44,42,39,38,37,42,30,10,39,41,35,40,38,28,38,42,38,38,39,36,42,39,39,42,41,38,40,38,39,38,40,3,38,42,39,39,43,40,36,37,39,39,41,43,37,40,32,37,41,40,37,36,38,40,39,40,42,41,36,40,39,39,43,40,41,39,38,37,42,42,37,42,40,37,42,42,38,40,38,44,43,39,40,39,39,41,40,39,39,39,44,40,39,38,37,44,40,41,43,41,39,41,42,40,40,38,36,42,40,38,41,41,39,40,39,41,42,45,40,40,45,44,38,37,35,35,43,40,37,34,41,41,38,46,39,40,40,42
"126",42,38,41,44,37,42,38,40,37,39,40,38,44,35,37,40,39,41,40,41,38,38,42,40,44,40,42,37,40,26,31,38,4,37,41,42,40,42,41,34,36,41,36,39,32,40,38,38,42,42,36,37,41,41,41,39,40,41,38,38,39,41,41,42,38,40,40,41,33,9,40,40,33,43,39,31,37,40,44,40,41,37,38,38,43,42,40,37,40,36,37,37,38,3,39,42,40,42,41,44,37,34,37,39,44,42,40,40,32,38,43,36,38,37,41,41,39,39,36,43,38,38,37,46,40,41,38,39,42,39,39,42,37,41,35,36,42,37,40,41,41,44,42,38,40,41,36,41,45,41,44,39,40,40,45,41,43,42,36,38,41,42,41,39,42,36,36,37,35,43,40,38,41,46,40,42,40,44,42,42,41,39,39,43,35,35,36,38,40,42,38,36,40,42,39,41,42,40,42,42
"127",43,40,37,42,34,39,36,35,39,39,40,40,41,35,32,40,40,39,35,37,40,37,40,39,45,41,38,45,39,26,28,39,4,37,40,40,38,40,40,34,40,45,37,37,36,39,38,41,45,40,38,35,39,37,39,38,40,38,39,41,40,39,36,41,41,39,41,40,33,7,43,37,34,41,39,33,34,44,45,42,38,35,39,37,41,36,39,37,41,37,38,41,40,3,40,42,39,43,41,40,42,40,38,40,41,39,38,40,30,41,42,37,42,39,38,40,41,47,38,39,36,37,37,39,44,40,40,44,40,42,41,41,35,36,32,42,40,39,35,37,42,41,38,34,41,40,39,38,41,43,40,39,39,40,44,41,42,39,41,36,40,41,44,39,40,41,38,46,38,40,37,36,42,42,39,40,37,43,41,40,38,39,40,40,37,37,40,37,42,42,40,41,39,43,43,37,41,43,46,38
"128",42,40,37,42,34,33,37,33,40,34,38,37,38,37,33,39,41,44,41,41,40,39,39,39,44,39,38,42,38,30,29,38,3,34,42,41,36,37,38,35,40,45,36,38,38,39,34,41,40,39,36,37,37,41,39,38,37,40,39,38,41,40,36,42,42,39,41,39,32,6,42,37,35,38,37,34,35,40,40,40,37,35,37,42,41,39,41,42,40,39,42,37,38,3,39,40,38,42,42,42,38,43,40,36,43,38,39,40,34,41,41,43,40,42,41,40,38,46,40,36,37,40,38,38,38,42,39,43,41,42,37,40,40,39,31,45,40,42,39,37,41,40,39,39,39,40,37,39,41,41,40,40,37,38,42,45,41,39,41,36,39,42,40,35,39,45,34,43,34,41,36,39,42,41,35,38,39,44,41,39,41,40,37,40,40,40,41,39,40,39,41,41,39,39,43,41,41,41,42,37
"129",40,41,41,40,36,34,41,32,40,34,38,39,41,38,32,39,39,43,40,41,34,37,38,40,42,40,39,39,37,33,27,36,4,39,43,37,37,40,37,35,43,42,37,39,39,35,39,40,40,38,41,44,40,39,39,37,37,36,39,34,41,40,38,36,40,38,37,40,31,7,42,37,37,39,40,33,35,41,40,41,36,36,40,41,41,41,34,43,44,40,45,35,40,4,37,36,37,38,39,40,40,38,45,40,42,36,41,38,36,43,38,44,40,37,37,40,39,42,42,40,38,40,36,37,36,42,40,42,38,43,37,39,42,39,34,43,40,41,46,36,43,39,41,41,38,46,42,39,41,39,41,44,37,37,35,41,40,41,40,40,41,40,42,39,39,42,42,42,34,40,37,39,41,39,33,42,38,39,36,40,40,40,41,43,36,41,42,43,40,42,39,43,38,39,37,41,40,36,47,47
"130",41,42,40,39,40,37,42,34,43,34,36,39,43,40,30,45,41,44,40,43,36,40,32,40,45,39,41,37,36,31,25,33,5,40,39,41,37,40,43,35,40,41,36,37,39,37,42,40,38,35,38,42,40,40,40,36,39,36,40,38,39,36,38,33,39,36,40,42,31,7,36,38,37,42,34,36,34,39,36,40,37,36,37,37,39,37,36,39,42,40,41,39,44,4,35,40,40,37,40,41,39,39,40,45,40,43,38,41,36,40,38,40,36,42,37,41,41,43,42,40,41,40,39,38,37,37,39,41,38,41,38,39,36,37,34,38,41,38,41,40,44,39,39,40,38,46,41,43,41,39,39,39,37,42,41,39,40,37,40,41,40,41,41,41,41,39,40,41,35,40,42,39,38,36,32,41,40,39,37,37,42,40,43,41,33,41,43,42,39,40,38,43,31,40,36,38,39,38,46,43
